#
# Reference Number = 2408 Incident Particle: neutron  imodel=1
# Target: Z= 90 A= 232 Number of energies= 130
# Type potential: rotational   dispersive+SO(Anal.Integr.)  relativ.Schoedr.
# First Author: R.Capote      
# Z-Range=90- 97  A-Range=228-249  E-Range=   0.001- 200.000 MeV         Ef = -5.612
# ncoll= 5 lmax= 8 ndef= 6 K= 0.0 betas:  0.213   0.069   0.002
# WARNING: V = VHF + DWV for dispersive potentials
# En(MeV)   V     RV     AV      DWV     W      RW     AW      VD     RVD    AVD     WD     RWD    AWD     VSO    RVSO   AVSO    WSO    RWSO   AWSO   VHFpn    WSpn     DVSpn     WVpn    DVVpn   V(Lane)  W(Lane)    VHF
 15.000  40.779 1.2598 0.6240  3.3258  0.7631 1.2530 0.6780  1.1755 1.1808 0.6000  7.2105 1.1808 0.6000  5.0466 1.1214 0.5900 -0.0506 1.1214 0.5900  -0.502   -0.845   -0.138    0.000    0.000   -8.076  -13.596   37.453
 15.500  40.657 1.2598 0.6240  3.3974  0.7982 1.2530 0.6780  1.0593 1.1808 0.6000  7.2439 1.1808 0.6000  5.0239 1.1214 0.5900 -0.0531 1.1214 0.5900  -0.499   -0.849   -0.124    0.000    0.000   -8.034  -13.659   37.259
 16.000  40.535 1.2598 0.6240  3.4685  0.8339 1.2530 0.6780  0.9451 1.1808 0.6000  7.2727 1.1808 0.6000  5.0011 1.1214 0.5900 -0.0555 1.1214 0.5900  -0.497   -0.852   -0.111    0.000    0.000   -7.992  -13.713   37.067
 16.500  40.414 1.2598 0.6240  3.5389  0.8702 1.2530 0.6780  0.8330 1.1808 0.6000  7.2971 1.1808 0.6000  4.9785 1.1214 0.5900 -0.0581 1.1214 0.5900  -0.494   -0.855   -0.098    0.000    0.000   -7.951  -13.760   36.875
 17.000  40.293 1.2598 0.6240  3.6088  0.9071 1.2530 0.6780  0.7229 1.1808 0.6000  7.3175 1.1808 0.6000  4.9558 1.1214 0.5900 -0.0607 1.1214 0.5900  -0.492   -0.858   -0.085    0.000    0.000   -7.910  -13.798   36.684
 17.500  40.173 1.2598 0.6240  3.6780  0.9446 1.2530 0.6780  0.6150 1.1808 0.6000  7.3341 1.1808 0.6000  4.9333 1.1214 0.5900 -0.0634 1.1214 0.5900  -0.489   -0.860   -0.072    0.000    0.000   -7.869  -13.829   36.495
 18.000  40.052 1.2598 0.6240  3.7466  0.9827 1.2530 0.6780  0.5092 1.1808 0.6000  7.3472 1.1808 0.6000  4.9108 1.1214 0.5900 -0.0661 1.1214 0.5900  -0.487   -0.861   -0.060    0.000    0.000   -7.828  -13.854   36.306
 18.500  39.933 1.2598 0.6240  3.8145  1.0214 1.2530 0.6780  0.4056 1.1808 0.6000  7.3569 1.1808 0.6000  4.8883 1.1214 0.5900 -0.0688 1.1214 0.5900  -0.484   -0.862   -0.048    0.000    0.000   -7.788  -13.872   36.118
 19.000  39.813 1.2598 0.6240  3.8819  1.0605 1.2530 0.6780  0.3041 1.1808 0.6000  7.3636 1.1808 0.6000  4.8659 1.1214 0.5900 -0.0717 1.1214 0.5900  -0.482   -0.863   -0.036    0.000    0.000   -7.747  -13.885   35.931
 19.500  39.694 1.2598 0.6240  3.9485  1.1002 1.2530 0.6780  0.2048 1.1808 0.6000  7.3674 1.1808 0.6000  4.8436 1.1214 0.5900 -0.0745 1.1214 0.5900  -0.479   -0.864   -0.024    0.000    0.000   -7.707  -13.892   35.745
 20.000  39.575 1.2598 0.6240  4.0146  1.1405 1.2530 0.6780  0.1076 1.1808 0.6000  7.3684 1.1808 0.6000  4.8213 1.1214 0.5900 -0.0775 1.1214 0.5900  -0.477   -0.864   -0.013    0.000    0.000   -7.667  -13.894   35.561
 20.500  39.457 1.2598 0.6240  4.0799  1.1812 1.2530 0.6780  0.0125 1.1808 0.6000  7.3669 1.1808 0.6000  4.7991 1.1214 0.5900 -0.0804 1.1214 0.5900  -0.474   -0.864   -0.001    0.000    0.000   -7.628  -13.891   35.377
 21.000  39.338 1.2598 0.6240  4.1447  1.2224 1.2530 0.6780 -0.0805 1.1808 0.6000  7.3631 1.1808 0.6000  4.7770 1.1214 0.5900 -0.0835 1.1214 0.5900  -0.472   -0.863    0.009    0.000    0.000   -7.588  -13.884   35.194
 21.500  39.220 1.2598 0.6240  4.2087  1.2641 1.2530 0.6780 -0.1714 1.1808 0.6000  7.3570 1.1808 0.6000  4.7549 1.1214 0.5900 -0.0865 1.1214 0.5900  -0.469   -0.862    0.020    0.000    0.000   -7.549  -13.873   35.012
 22.000  39.103 1.2598 0.6240  4.2721  1.3062 1.2530 0.6780 -0.2603 1.1808 0.6000  7.3489 1.1808 0.6000  4.7329 1.1214 0.5900 -0.0897 1.1214 0.5900  -0.467   -0.861    0.031    0.000    0.000   -7.510  -13.857   34.831
 22.500  38.985 1.2598 0.6240  4.3348  1.3488 1.2530 0.6780 -0.3472 1.1808 0.6000  7.3389 1.1808 0.6000  4.7109 1.1214 0.5900 -0.0928 1.1214 0.5900  -0.464   -0.860    0.041    0.000    0.000   -7.471  -13.838   34.651
 23.000  38.868 1.2598 0.6240  4.3969  1.3918 1.2530 0.6780 -0.4321 1.1808 0.6000  7.3270 1.1808 0.6000  4.6890 1.1214 0.5900 -0.0961 1.1214 0.5900  -0.462   -0.859    0.051    0.000    0.000   -7.433  -13.816   34.471
 23.500  38.751 1.2598 0.6240  4.4583  1.4353 1.2530 0.6780 -0.5151 1.1808 0.6000  7.3135 1.1808 0.6000  4.6672 1.1214 0.5900 -0.0993 1.1214 0.5900  -0.460   -0.857    0.060    0.000    0.000   -7.394  -13.790   34.293
 24.000  38.635 1.2598 0.6240  4.5190  1.4792 1.2530 0.6780 -0.5962 1.1808 0.6000  7.2984 1.1808 0.6000  4.6454 1.1214 0.5900 -0.1027 1.1214 0.5900  -0.457   -0.856    0.070    0.000    0.000   -7.356  -13.762   34.116
 24.500  38.518 1.2598 0.6240  4.5790  1.5234 1.2530 0.6780 -0.6754 1.1808 0.6000  7.2818 1.1808 0.6000  4.6237 1.1214 0.5900 -0.1060 1.1214 0.5900  -0.455   -0.854    0.079    0.000    0.000   -7.318  -13.731   33.939
 25.000  38.402 1.2598 0.6240  4.6383  1.5680 1.2530 0.6780 -0.7528 1.1808 0.6000  7.2638 1.1808 0.6000  4.6020 1.1214 0.5900 -0.1095 1.1214 0.5900  -0.453   -0.851    0.088    0.000    0.000   -7.280  -13.697   33.764
 25.500  38.286 1.2598 0.6240  4.6969  1.6130 1.2530 0.6780 -0.8284 1.1808 0.6000  7.2446 1.1808 0.6000  4.5804 1.1214 0.5900 -0.1129 1.1214 0.5900  -0.450   -0.849    0.097    0.000    0.000   -7.242  -13.661   33.589
 26.000  38.170 1.2598 0.6240  4.7549  1.6584 1.2530 0.6780 -0.9023 1.1808 0.6000  7.2241 1.1808 0.6000  4.5589 1.1214 0.5900 -0.1165 1.1214 0.5900  -0.448   -0.847    0.106    0.000    0.000   -7.205  -13.622   33.415
 26.500  38.055 1.2598 0.6240  4.8121  1.7040 1.2530 0.6780 -0.9744 1.1808 0.6000  7.2026 1.1808 0.6000  4.5375 1.1214 0.5900 -0.1200 1.1214 0.5900  -0.446   -0.844    0.114    0.000    0.000   -7.168  -13.581   33.243
 27.000  37.939 1.2598 0.6240  4.8687  1.7501 1.2530 0.6780 -1.0449 1.1808 0.6000  7.1800 1.1808 0.6000  4.5161 1.1214 0.5900 -0.1237 1.1214 0.5900  -0.443   -0.842    0.122    0.000    0.000   -7.131  -13.539   33.071
 27.500  37.824 1.2598 0.6240  4.9246  1.7964 1.2530 0.6780 -1.1137 1.1808 0.6000  7.1564 1.1808 0.6000  4.4947 1.1214 0.5900 -0.1273 1.1214 0.5900  -0.441   -0.839    0.131    0.000    0.000   -7.094  -13.494   32.900
 28.000  37.709 1.2598 0.6240  4.9798  1.8430 1.2530 0.6780 -1.1809 1.1808 0.6000  7.1319 1.1808 0.6000  4.4735 1.1214 0.5900 -0.1310 1.1214 0.5900  -0.439   -0.836    0.138    0.000    0.000   -7.057  -13.448   32.730
 28.500  37.595 1.2598 0.6240  5.0343  1.8899 1.2530 0.6780 -1.2466 1.1808 0.6000  7.1066 1.1808 0.6000  4.4523 1.1214 0.5900 -0.1348 1.1214 0.5900  -0.436   -0.833    0.146    0.000    0.000   -7.021  -13.400   32.560
 29.000  37.480 1.2598 0.6240  5.0881  1.9371 1.2530 0.6780 -1.3107 1.1808 0.6000  7.0805 1.1808 0.6000  4.4311 1.1214 0.5900 -0.1386 1.1214 0.5900  -0.434   -0.830    0.154    0.000    0.000   -6.984  -13.351   32.392
 29.500  37.366 1.2598 0.6240  5.1412  1.9845 1.2530 0.6780 -1.3734 1.1808 0.6000  7.0536 1.1808 0.6000  4.4100 1.1214 0.5900 -0.1424 1.1214 0.5900  -0.432   -0.827    0.161    0.000    0.000   -6.948  -13.300   32.224
 30.000  37.251 1.2598 0.6240  5.1936  2.0322 1.2530 0.6780 -1.4345 1.1808 0.6000  7.0261 1.1808 0.6000  4.3890 1.1214 0.5900 -0.1463 1.1214 0.5900  -0.430   -0.824    0.168    0.000    0.000   -6.912  -13.249   32.058
 31.000  37.023 1.2598 0.6240  5.2964  2.1283 1.2530 0.6780 -1.5527 1.1808 0.6000  6.9692 1.1808 0.6000  4.3472 1.1214 0.5900 -0.1542 1.1214 0.5900  -0.425   -0.817    0.182    0.000    0.000   -6.841  -13.141   31.727
 32.000  36.796 1.2598 0.6240  5.3965  2.2252 1.2530 0.6780 -1.6653 1.1808 0.6000  6.9101 1.1808 0.6000  4.3057 1.1214 0.5900 -0.1623 1.1214 0.5900  -0.421   -0.810    0.195    0.000    0.000   -6.770  -13.030   31.400
