35 70 6.336391E+01
35 71 1.303414E+02
35 72 8.630747E+01
35 72 8.766244E+01
35 73 1.418770E+02
35 74 8.396319E+01
35 74 9.518050E+01
35 75 1.915085E+02
35 76 1.035169E+02
35 76 1.212595E+02
35 77 2.236837E+02
35 77 2.405338E+02
35 78 1.216920E+02
35 79 5.545146E+02
35 79 8.091000E+03
35 80 1.351667E+02
35 80 1.514759E+02
35 81 1.456100E+04
35 82 1.418299E+02
35 82 1.743977E+02
35 83 8.974203E+01
35 84 4.350715E+02
35 84 7.386682E+01
35 85 3.357916E+02
35 86 3.530074E+03
35 87 9.985357E+03
35 88 7.508090E+02
35 89 7.073405E+03
35 90 4.610188E+02
36 72 1.090499E+01
36 73 5.513708E+01
36 74 1.391005E+02
36 75 7.583676E+01
36 76 9.846631E+01
36 77 9.623605E+01
36 78 9.803493E+03
36 79 4.732297E+01
36 79 4.974784E+02
36 80 7.227557E+02
36 81 1.212213E+02
36 81 9.083719E+01
36 82 5.765785E+03
36 83 4.878090E+03
36 83 8.227422E+02
36 85 2.100110E+02
36 85 6.521000E+03
36 86 9.470010E+05
36 87 1.954281E+03
36 88 6.792030E+03
36 89 3.254214E+03
36 90 4.698615E+03
36 91 7.766730E+02
36 92 1.140271E+04
36 93 6.631937E+03
37 75 5.689367E+01
37 76 8.987077E+01
37 77 1.507808E+02
37 78 1.014746E+02
37 78 8.969674E+01
37 79 1.537738E+02
37 80 1.108631E+02
37 81 1.664060E+02
37 81 2.025579E+02
37 82 1.020393E+02
37 82 1.237211E+02
37 83 2.122485E+02
37 84 1.236071E+02
37 84 1.360713E+02
37 85 1.703500E+04
37 86 1.264124E+03
37 86 9.730662E+01
37 87 9.940938E+04
37 88 1.590205E+02
37 89 9.422150E+01
37 90 3.994544E+03
37 90 4.055217E+02
37 91 2.637697E+02
37 92 1.867274E+02
37 93 7.364634E+03
37 94 2.836567E+02
38 76 6.646830E+01
38 77 6.732736E+01
38 78 1.100936E+02
38 79 8.106210E+01
38 80 1.872536E+02
38 81 6.417924E+01
38 82 2.679670E+03
38 83 1.727814E+01
38 83 7.576207E+01
38 84 3.911115E+03
38 85 1.110255E+02
38 85 5.659052E+00
38 86 2.838100E+04
38 87 1.404100E+04
38 87 8.555870E+01
38 88 4.000010E+05
38 89 1.838449E+04
38 90 1.270600E+04
38 91 4.249968E+02
38 92 1.452773E+04
38 93 5.344501E+02
38 94 7.309016E+03
38 95 1.401998E+04
38 96 7.005388E+03
39 78 5.647536E+01
39 79 1.116205E+02
39 80 5.805692E+01
39 80 8.618313E+01
39 81 1.033164E+02
39 82 9.450443E+01
39 83 1.253926E+02
39 83 1.562172E+02
39 84 1.510090E+02
39 84 5.807421E+01
39 85 1.388727E+02
39 85 1.672288E+02
39 86 1.041300E+02
39 86 9.727367E+01
39 87 1.010678E+02
39 87 3.250016E+01
39 88 1.109109E+02
39 89 1.000000E+05
39 89 4.434478E+03
39 90 2.613706E+02
39 90 4.085257E+03
39 91 1.198314E+03
39 91 5.716600E+02
39 92 2.912687E+01
39 93 6.485858E+03
39 94 4.394396E+02
39 95 4.813460E+03
39 96 1.858246E+02
39 96 4.468706E+02
39 97 3.831379E+03
39 97 4.642498E+04
39 98 3.488930E+02
39 99 2.086513E+03
40 100 6.083891E+03
40 101 2.506957E+02
40 102 6.524968E+03
40 103 3.814584E+03
40 80 1.982179E+01
40 81 6.187148E+01
40 82 1.396582E+02
40 83 6.833585E+01
40 84 1.181806E+03
40 85 1.667601E+01
40 85 8.409795E+01
40 86 2.382691E+03
40 87 4.273912E+01
40 87 9.067448E+01
40 88 4.801000E+03
40 89 1.394139E+01
40 89 5.140628E+01
40 90 2.000010E+05
40 91 1.980100E+04
40 92 1.200010E+05
40 93 6.801000E+03
40 94 8.935100E+04
40 95 1.902432E+03
40 96 4.000100E+04
40 97 5.151696E+03
40 98 4.967755E+02
40 99 1.536333E+03
41 100 2.784781E+02
41 100 6.738423E+02
41 101 2.136243E+02
41 102 2.509628E+02
41 102 9.158667E+00
41 103 1.567383E+03
41 105 2.300509E+03
41 83 6.484498E+01
41 84 7.478429E+01
41 85 6.177340E+01
41 85 8.370501E+01
41 86 4.813389E+01
41 87 1.345078E+02
41 87 1.366590E+02
41 88 8.785638E+01
41 88 8.802827E+01
41 89 1.431553E+02
41 89 3.123470E+01
41 90 8.350157E+01
41 90 9.710990E+01
41 91 2.068625E+03
41 91 2.093048E+01
41 92 1.398870E+03
41 92 1.632574E+02
41 93 7.000100E+03
41 93 9.752536E+01
41 94 2.289375E+02
41 94 7.440413E+02
41 95 1.094270E+02
41 95 1.403225E+01
41 96 2.639466E+02
41 97 6.187383E+01
41 97 9.341422E+02
41 98 1.101832E+03
41 98 1.300263E+02
41 99 2.518143E+02
41 99 4.632684E+02
42 100 2.608100E+04
42 101 2.600719E+02
42 102 1.581295E+02
42 103 4.112115E+02
42 104 3.952031E+03
42 105 4.511495E+02
42 106 8.088368E+03
42 107 1.936824E+02
42 108 2.846043E+04
42 84 7.591711E+01
42 85 5.899499E+01
42 86 3.697093E+01
42 87 6.528242E+01
42 88 1.314795E+02
42 89 6.980420E+01
42 90 2.644402E+03
42 91 1.886429E+01
42 91 7.219861E+01
42 92 4.036100E+04
42 93 1.067175E+03
42 93 1.906671E+03
42 94 2.026100E+04
42 95 4.846000E+03
42 96 1.821100E+04
42 97 2.000100E+03
42 98 5.260100E+04
42 99 2.495810E+02
43 100 2.384416E+02
43 101 3.075391E+02
43 102 2.383920E+02
43 102 2.634757E+02
43 103 3.309971E+02
43 104 1.689267E+02
43 105 4.631884E+02
43 106 2.004626E+01
43 107 2.397250E+02
43 108 5.391709E+02
43 87 6.719836E+01
43 88 6.179003E+01
43 88 6.743828E+01
43 89 1.125016E+02
43 89 5.289425E+01
43 90 1.460908E+01
43 90 1.677556E+03
43 91 1.066821E+02
43 91 2.715469E+01
43 92 7.769023E+01
43 93 1.882291E+02
43 93 7.093127E+01
43 94 1.678724E+01
43 94 1.807877E+01
43 95 1.551994E+02
43 95 4.885558E+01
43 96 1.526325E+02
43 96 3.743861E+02
43 97 1.956024E+02
43 97 4.421141E+02
43 98 1.298308E+02
43 99 5.951632E+01
43 99 6.000100E+03
44 100 1.940287E+04
44 101 1.035000E+03
44 102 1.334800E+04
44 103 3.330000E+02
44 104 1.186500E+04
44 105 4.681886E+02
44 106 7.394547E+03
44 107 1.899855E+02
44 108 3.361432E+02
44 109 3.464841E+02
44 110 5.850688E+03
44 111 7.745182E+01
44 112 9.537182E+03
44 88 1.814383E+01
44 89 6.077871E+01
44 90 9.781155E+01
44 91 1.839143E+01
44 91 6.561430E+01
44 92 4.535832E+01
44 93 1.580412E+03
44 93 7.215862E+01
44 94 4.185750E+03
44 95 9.321970E+02
44 96 2.470386E+04
44 97 7.370977E+01
44 98 4.034988E+02
44 99 9.946000E+02
45 100 1.490852E+02
45 100 1.606718E+02
45 101 2.189949E+02
45 101 8.727278E+02
45 102 1.253745E+02
45 102 1.600849E+02
45 103 1.179845E+02
45 103 4.191000E+03
45 104 1.818788E+02
45 104 9.352901E+01
45 105 1.545691E+01
45 105 9.704353E+01
45 106 1.683830E+02
45 106 9.447482E+01
45 107 2.487145E+02
45 108 2.152986E+02
45 108 6.750352E+01
45 109 2.997240E+02
45 110 1.841108E+02
45 110 4.807978E+02
45 111 3.934529E+02
45 112 4.779399E+01
45 112 5.397894E+02
45 113 5.814001E+02
45 114 1.002485E+03
45 114 2.694620E+02
45 115 1.890284E+03
45 91 1.285923E+01
45 91 8.218750E+01
45 92 3.310303E+01
45 93 7.506429E+01
45 94 7.091224E+01
45 94 7.416766E+01
45 95 1.235001E+02
45 95 9.024549E+03
45 96 1.056892E+02
45 96 1.069075E+02
45 97 1.959268E+02
45 97 5.356023E+01
45 98 1.395958E+02
45 98 8.968641E+02
45 99 1.410579E+03
45 99 2.616102E+02
46 100 1.516117E+02
46 101 1.306442E+02
46 102 5.921163E+03
46 103 1.436000E+02
46 104 8.879757E+03
46 105 2.051000E+03
46 106 5.832000E+03
46 107 1.000100E+03
46 107 1.888576E+02
46 108 4.701000E+03
46 109 3.562851E+01
46 109 3.709803E+01
46 110 6.772000E+03
46 111 2.222213E+02
46 111 2.411405E+02
46 112 1.392167E+02
46 113 9.787465E+01
46 114 3.543401E+02
46 115 1.725464E+03
46 115 4.284464E+02
46 116 4.432725E+03
46 117 1.218786E+02
46 118 6.200614E+03
46 92 5.397941E+01
46 93 2.450659E+01
46 94 7.528415E+02
46 95 5.898806E+01
46 95 6.550100E+04
46 96 5.687192E+02
46 97 9.131733E+02
46 98 4.887380E+03
46 99 1.044098E+02
47 100 1.124182E+02
47 100 1.172680E+02
47 101 1.848259E+02
47 101 3.180851E+01
47 102 1.027115E+02
47 102 1.336853E+02
47 103 1.655912E+00
47 103 2.306913E+02
47 104 1.331006E+02
47 104 1.526479E+02
47 105 1.849567E+02
47 105 6.351817E+02
47 106 1.748571E+02
47 106 2.356064E+00
47 107 1.998296E+02
47 107 7.001000E+03
47 108 1.543160E+02
47 108 6.841389E+01
47 109 1.615796E+02
47 109 7.106000E+03
47 110 1.202000E+02
47 110 1.384362E+02
47 111 2.120956E+02
47 111 4.653209E+02
47 112 9.874343E+01
47 113 2.013875E+03
47 113 2.805007E+02
47 114 2.076368E+02
47 115 2.258122E+02
47 115 2.655927E+03
47 116 1.952526E+02
47 116 2.073132E+02
47 116 4.129164E+02
47 117 3.450915E+03
47 117 4.790566E+02
47 118 3.164286E+02
47 118 3.886930E+02
47 119 5.697260E+03
47 119 5.850436E+02
47 120 9.109706E+01
47 95 4.905954E+01
47 96 3.434431E+02
47 96 4.640482E+01
47 97 1.805936E+03
47 98 2.883329E+01
47 99 1.695683E+02
47 99 8.667250E+01
48 100 3.992625E+03
48 101 2.233766E+01
48 102 3.510450E+02
48 103 9.063613E+01
48 104 4.908466E+02
48 105 1.274320E+02
48 107 5.872993E+01
48 109 1.962256E+02
48 110 7.000500E+03
48 111 1.769178E+02
48 111 2.295000E+03
48 112 1.145500E+04
48 113 1.981400E+02
48 113 5.000500E+03
48 114 8.000500E+03
48 115 1.907195E+02
48 115 2.551466E+02
48 116 9.915000E+03
48 117 2.369760E+02
48 117 2.408520E+02
48 118 3.322603E+01
48 119 2.553734E+02
48 119 7.793475E+00
48 120 1.149312E+03
48 121 2.633297E+02
48 121 4.278927E+02
48 122 6.841357E+03
48 123 4.345830E+02
48 123 4.587414E+02
48 124 6.731076E+03
48 96 5.658348E+02
48 97 8.717354E+02
48 98 2.203942E+03
48 99 8.434335E+02
49 100 7.581772E+02
49 101 1.354700E+02
49 102 1.000193E+02
49 103 1.920448E+01
49 103 9.679840E+01
49 104 4.605246E+01
49 104 5.173940E+01
49 105 1.843007E+02
49 105 2.565171E+01
49 106 1.122341E+02
49 106 1.203795E+02
49 107 1.207959E+01
49 107 2.150155E+02
49 108 1.030854E+02
49 108 1.287365E+02
49 109 1.323101E+02
49 109 8.856111E+00
49 110 1.876044E+01
49 110 1.945046E+01
49 111 2.035487E+02
49 111 3.131554E+01
49 112 1.461877E+02
49 112 6.849385E+01
49 113 1.255000E+03
49 113 5.482730E+01
49 114 1.656348E+02
49 114 7.065263E+01
49 115 1.991000E+03
49 115 5.529512E+01
49 116 1.617042E+02
49 116 5.433138E+01
49 116 5.437375E+01
49 117 1.981787E+02
49 117 2.858056E+02
49 118 1.199307E+02
49 118 1.303457E+02
49 118 2.214012E+02
49 119 1.758922E+02
49 119 3.572001E+02
49 120 1.866189E+02
49 120 2.037089E+02
49 120 2.573440E+02
49 121 1.671526E+02
49 121 4.450676E+02
49 122 1.855866E+02
49 122 1.973904E+02
49 122 8.296317E+02
49 123 1.491677E+02
49 123 2.107689E+02
49 124 7.508144E+01
49 124 8.224643E+01
49 125 1.070747E+02
49 125 1.434196E+04
49 126 2.175660E+03
49 126 9.227758E+02
49 127 1.512629E+04
49 127 2.641411E+03
49 127 3.696146E+02
49 129 1.133161E+04
49 99 2.108656E+03
50 100 6.798530E+03
50 101 9.583631E+03
50 102 8.844840E+04
50 103 2.960091E+03
50 104 3.803751E+02
50 105 9.770171E+01
50 106 1.254398E+02
50 107 3.952708E+01
50 108 1.309579E+01
50 109 1.166632E+02
50 110 2.612816E+03
50 111 1.298597E+02
50 112 4.902224E+03
50 113 1.414579E+02
50 113 6.249486E+02
50 115 8.660000E+02
50 116 2.982100E+04
50 117 1.735658E+02
50 117 2.481000E+03
50 118 2.005000E+03
50 119 1.916188E+02
50 120 3.745100E+04
50 121 1.696856E+02
50 121 2.134140E+02
50 122 1.907100E+04
50 123 4.565118E+01
50 123 9.084906E+02
50 124 2.000010E+05
50 125 1.014732E+02
50 125 8.667986E+01
50 126 6.720145E+04
50 127 3.115094E+03
50 127 3.619277E+03
50 128 9.434135E+03
50 128 9.930591E+04
50 129 3.030533E+03
50 129 9.585712E+04
50 130 8.338550E+05
50 130 8.823065E+04
50 131 2.270634E+05
50 131 4.991942E+05
50 132 4.591172E+05
50 133 1.042326E+05
51 105 1.372748E+02
51 107 1.286486E+02
51 108 8.245729E+01
51 109 1.868537E+02
51 110 5.337529E+01
51 111 5.087357E+01
51 112 4.428392E+01
51 113 1.334958E+02
51 114 3.648537E+01
51 115 1.330203E+02
51 116 4.416173E+01
51 116 4.434078E+01
51 117 1.385287E+02
51 118 5.246639E+01
51 118 9.574521E+01
51 119 1.162433E+02
51 120 1.144562E+02
51 120 5.553431E+01
51 121 5.351000E+03
51 122 1.242021E+02
51 122 1.335432E+02
51 123 5.348000E+03
51 124 1.961038E+02
51 124 1.986136E+02
51 124 2.122008E+02
51 125 9.086410E+02
51 126 2.149752E+02
51 126 2.333712E+02
51 126 5.928067E+02
51 127 3.122602E+02
51 128 2.377501E+02
51 128 2.528893E+02
51 129 1.983412E+03
51 129 2.230529E+02
51 130 2.116446E+02
51 130 2.286371E+02
51 131 3.512053E+03
51 132 1.322256E+05
51 132 1.438425E+04
51 133 1.004035E+04
51 134 5.005510E+05
51 135 8.219702E+02
52 108 1.322381E+02
52 109 1.783906E+01
52 110 1.807816E+02
52 111 7.889455E+01
52 112 2.976034E+01
52 113 5.172263E+01
52 114 2.521024E+02
52 115 2.884946E+01
52 115 3.805586E+01
52 116 3.336321E+02
52 117 1.133697E+02
52 118 1.703900E+02
52 119 1.448457E+02
52 119 1.768341E+01
52 120 9.803535E+02
52 121 1.612487E+02
52 121 8.021076E+01
52 122 2.000100E+04
52 123 1.367442E+02
52 123 7.616000E+03
52 124 1.277100E+04
52 125 1.904793E+02
52 125 7.775000E+03
52 126 1.202100E+04
52 127 1.707600E+02
52 127 1.966600E+02
52 128 2.182100E+04
52 129 1.649730E+02
52 129 2.182482E+02
52 131 3.297979E+03
52 131 9.783237E+03
52 132 1.557195E+04
52 133 1.494869E+03
52 133 9.594834E+04
52 134 1.350763E+05
52 135 2.242208E+04
52 136 7.534671E+04
52 137 9.086157E+04
52 138 5.133367E+04
53 111 5.510165E+01
53 112 3.428520E+01
53 113 4.255633E+01
53 114 2.450110E+01
53 114 3.377913E+01
53 115 3.027555E+01
53 116 2.840898E+01
53 117 1.334119E+01
53 118 1.280892E+02
53 118 1.671931E+01
53 119 5.276335E+01
53 120 1.369780E+01
53 120 1.790059E+01
53 121 6.724332E+01
53 122 4.415808E+01
53 123 1.189058E+02
53 124 4.896357E+01
53 125 1.572662E+02
53 126 1.040000E+02
53 127 4.012000E+03
53 128 2.027972E+02
53 129 3.401000E+03
53 130 2.254291E+02
53 130 2.960380E+02
53 131 6.230472E+02
53 132 1.629053E+02
53 132 3.928547E+01
53 133 3.405567E+01
53 133 6.647524E+02
53 134 1.024722E+02
53 134 6.205380E+02
53 135 6.715658E+04
53 136 1.038888E+04
53 136 5.748963E+04
53 137 7.516783E+03
53 138 4.876820E+04
53 139 7.641085E+03
54 112 1.208796E+02
54 113 2.975511E+01
54 114 8.390897E+01
54 115 1.880137E+01
54 116 1.869846E+02
54 117 2.124916E+01
54 118 2.183962E+02
54 119 2.155895E+01
54 120 3.806645E+02
54 121 3.090218E+01
54 122 1.611406E+02
54 123 9.933730E+01
54 124 2.984199E+01
54 125 1.522583E+02
54 125 5.675949E+01
54 126 4.930979E+03
54 127 1.077860E+02
54 127 1.689913E+02
54 128 9.950181E+03
54 129 1.822265E+02
54 129 4.081000E+03
54 130 3.561000E+03
54 131 1.035997E+02
54 131 2.601000E+03
54 132 3.325356E+03
54 133 4.008647E+02
54 133 4.143847E+01
54 134 2.184800E+03
54 135 1.302600E+04
54 135 5.750000E+02
54 136 4.807510E+05
54 137 1.017436E+03
54 138 2.395668E+04
54 139 7.573278E+02
54 140 2.174752E+04
54 141 7.167735E+02
54 142 1.087816E+04
55 115 2.419136E+01
55 116 2.331284E+01
55 117 1.504180E+01
55 117 2.188272E+01
55 118 2.148413E+01
55 118 8.444201E+00
55 119 1.542142E+01
55 119 2.119959E+01
55 120 1.073856E+01
55 120 6.850476E+00
55 121 1.624910E+01
55 121 3.134119E+01
55 122 1.602565E+01
55 122 7.998464E+00
55 123 2.098926E+01
55 123 5.713649E+01
55 124 1.130103E+01
55 124 2.411836E+01
55 125 9.622745E+01
55 126 3.819425E+01
55 127 2.350885E+02
55 128 5.123604E+01
55 129 3.791542E+02
55 130 1.029411E+02
55 130 4.079340E+01
55 131 5.478676E+01
55 132 1.176571E+01
55 133 4.000000E+03
55 134 3.078661E+02
55 134 4.911491E+01
55 135 1.800000E+03
55 135 2.058420E+02
55 136 1.405228E+01
55 136 1.816720E+01
55 137 2.338340E+04
55 138 1.010210E+03
55 138 1.250601E+02
55 139 7.768702E+03
55 140 3.740102E+03
55 141 5.645005E+03
55 142 4.445449E+02
55 143 6.817162E+03
56 116 9.904311E+01
56 117 1.930906E+01
56 118 1.196411E+02
56 119 1.438023E+01
56 120 3.773188E+01
56 121 1.479669E+01
56 122 1.943084E+02
56 123 1.733133E+01
56 124 2.232708E+02
56 125 4.357273E+01
56 126 3.055190E+02
56 127 2.202975E+01
56 127 6.678095E+01
56 128 4.101607E+02
56 129 1.055402E+02
56 129 3.222874E+01
56 130 2.775000E+03
56 131 1.642752E+02
56 131 6.374044E+01
56 132 1.976974E+03
56 133 1.461173E+02
56 133 2.040710E+01
56 134 1.060100E+04
56 135 3.009000E+03
56 135 3.140238E+01
56 136 3.455500E+04
56 137 1.494200E+04
56 137 7.657195E+02
56 138 6.010100E+04
56 139 4.902293E+03
56 140 4.376035E+04
56 141 7.184607E+02
56 142 9.476285E+03
56 143 3.535816E+01
56 144 6.716639E+03
56 145 8.388853E+01
56 146 9.545318E+03
57 119 1.049984E+01
