# Reference Number = 2408 Incident Particle: neutron  imodel=1 Target: Z= 91 A= 232 Ef = -6.040
# En(MeV) DWV/w        DWVsym/w       DW>/w         DW</w            w         DWS/wd           wd         DWvso/wso       wso
 11.000  5.260716      4.749974     0.6816880     -.1709460     0.5317828     0.3017046      6.917023      9.389620     -.3476702E-01
 11.500  5.112182      4.614571     0.6640380     -.1664266     0.5620280     0.2799309      6.995149      9.121958     -.3681268E-01
 12.000  4.971918      4.486673     0.6474141     -.1621692     0.5929892     0.2590330      7.065820      8.869134     -.3891464E-01
 12.500  4.839254      4.365674     0.6317332     -.1581527     0.6246539     0.2389421      7.129486      8.629946     -.4107268E-01
 13.000  4.713593      4.251030     0.6169212     -.1543581     0.6570098     0.2195964      7.186577      8.403320     -.4328654E-01
 13.500  4.594396      4.142252     0.6029113     -.1507683     0.6900443     0.2009403      7.237500      8.188293     -.4555599E-01
 14.000  4.481179      4.038903     0.5896435     -.1473679     0.7237445     0.1829239      7.282642      7.983995     -.4788076E-01
 14.500  4.373506      3.940586     0.5770637     -.1441432     0.7580975     0.1655017      7.322367      7.789643     -.5026059E-01
 15.000  4.270982      3.846941     0.5651228     -.1410816     0.7930904     0.1486327      7.357022      7.604529     -.5269522E-01
 15.500  4.173249      3.757644     0.5537763     -.1381717     0.8287099     0.1322795      7.386928      7.428009     -.5518438E-01
 16.000  4.079979      3.672398     0.5429839     -.1354031     0.8649427     0.1164081      7.412393      7.259497     -.5772779E-01
 16.500  3.990877      3.590935     0.5327086     -.1327666     0.9017754     0.1009875      7.433702      7.098462     -.6032517E-01
 17.000  3.905670      3.513007     0.5229168     -.1302534     0.9391947     0.8598911E-01  7.451123      6.944417     -.6297623E-01
 17.500  3.824111      3.438389     0.5135777     -.1278557     0.9771870     0.7138691E-01  7.464910      6.796915     -.6568068E-01
 18.000  3.745972      3.366876     0.5046632     -.1255663      1.015739     0.5715693E-01  7.475296      6.655548     -.6843822E-01
 18.500  3.671045      3.298276     0.4961472     -.1233785      1.054836     0.4327709E-01  7.482504      6.519943     -.7124855E-01
 19.000  3.599136      3.232416     0.4880059     -.1212863      1.094465     0.2972706E-01  7.486741      6.389753     -.7411137E-01
 19.500  3.530068      3.169135     0.4802173     -.1192840      1.134613     0.1648801E-01  7.488200      6.264660     -.7702635E-01
 20.000  3.463679      3.108284     0.4727611     -.1173664      1.175265     0.3542560E-02  7.487061      6.144371     -.7999319E-01
 20.500  3.399815      3.049726     0.4656186     -.1155288      1.216407     -.9125435E-02  7.483495      6.028615     -.8301155E-01
 21.000  3.338339      2.993333     0.4587723     -.1137667      1.258027     -.2153095E-01  7.477660      5.917140     -.8608113E-01
 21.500  3.279118      2.938988     0.4522062     -.1120760      1.300109     -.3368790E-01  7.469704      5.809712     -.8920157E-01
